title,release_date,imdb_id,tmdb_id,overview,origin_country,directors,cast_top5,genres,production_companies,production_countries
페이트 스테이 나이트 헤븐즈필 제2장 로스트 버터플라이,2019-01-12,tt8091892,390634,"10년 만에 후유키시에서 시작된 [성배전쟁]은 이 전쟁의 3대 가문인 마토 가문의 당주 마토 조켄의 참전으로 인하여 일그러지고, 뒤틀리고, 어긋나 버렸다. 마스터로서 싸움에 가담한 에미야 시로도 부상을 입고 서번트인 세이버마저 잃어버렸지만, 그는 마토 사쿠라를 지키기 위해 싸움에서 물러나지 않는다. 하지만 그녀 또한 마술사의 숙명에 사로잡히는데...",JP,須藤友徳,"스기야마 노리아키, 시타야 노리코, 카미야 히로시, 카와스미 아야코, 우에다 카나","애니메이션, 액션, 판타지, 드라마, 로맨스","ufotable, Aniplex, TYPE-MOON, KADOKAWA",JP
메이드 인 어비스: 방랑하는 황혼,2019-01-18,tt10068544,526429,"인류 최후의 비경이라 불리는, 빅홀 어비스에서  목숨을 건 위험과 맞바꾸어 하루의 양식이나 초상의 유물, 미지의 낭만을 찾는 탐굴가들의 이야기",JP,코지마 마사유키,"토미타 미유, 이세 마리야, 이자와 시오리, 키타무라 에리, 오하라 사야카","애니메이션, 모험, 판타지, 미스터리, SF",Kinema Citrus,JP
12명의 죽고 싶은 아이들,2019-01-25,tt9214844,566387,"폐병원에 12명의 죽고 싶은 아이들이 모인다. 아이들의 미션은 ‘집단 안락사’. 그런데 그곳에서 아직 온기가 남아 있는 13번 참가자의 시체와 마주하게 된다. 함께 안락사하기 위해 모였다가 갑작스런 일에 휘말려 버린 그들. 곳곳에는 범행의 흔적이 부자연스럽게 남아 있고, 기묘한 사건들이 차례로 일어나기 시작한다. 그들은 '무사히' 죽을 수 있을까?",JP,堤幸彦,"高杉真宙, Yūto Fuchino, 후루카와 코토네, 하시모토 칸나, 맛켄유","미스터리, 드라마",Warner Bros. Japan,JP
내일 세계가 끝난다 해도,2019-01-25,tt9648078,553833,"어릴 적에 어머니를 잃은 이래, 마음을 닫기 십상인 신.그를 쭉 지켜봐 온, 소꿉친구인 코토리.고등학교 3학년인 지금 겨우 한 걸음을 내딛으려 했던 두사람 앞에 갑자기 또 하나의 일본에서 또 하나의 ""나""가 나타난다.",JP,櫻木優平,"카지 유우키, 나카지마 요시키, 우치다 마아야, 센본기 사야카, 유우키 아오이","애니메이션, 드라마, 로맨스, SF, 판타지, 액션","Shochiku Media Division, CRAFTAR",JP
사이코패스 시너스 오브 더 시스템 Case.1 죄와 벌,2019-01-25,tt10443844,510242,"2117년 겨울, 공안국 빌딩에 한 대의 폭주 차량이 돌진하는 사건이 일어난다. 운전자는 아오모리에 있는 잠재범 격리 시설 「생츄어리」의 심리 카운슬러인 야사카 이즈미였다. 하지만 공안국의 조사 직전에 야사카 이즈의 즉각 송환이 결정되고, 감시관 시모츠키 미카는 그녀를 송환하기 위해 집행관인 기노자 노부치카, 쿠니즈카 야요이 함께 아오모리로 향한다. 그리고 그 곳에서 그들을 기다린 건 “가짜 낙원”이었다.",JP,시오타니 나오요시,"노지마 켄지, 세키 토모카즈, 하나자와 카나, 사쿠라 아야네, 아리모토 킨류","애니메이션, SF, 범죄","Production I.G, Fuji Television Network, TOHO, Sony Music Entertainment, dentsu, MAGNET, Nitroplus",JP
극장판 유녀전기,2019-02-08,tt9507276,553839,"전장의 최전선에 있는 어린 소녀. 금발, 벽안, 그리고 투영하리만치 새하얀 피부의 소녀가 하늘을 날며 사정없이 적을 격추한다. 소녀답게 혀 짧은 말로 군을 지휘하는 그녀의 이름은 타냐 데그레챠프... 하지만 그 안에 든 것은 신의 폭주 탓에 여자로 다시 태어난 엘리트 샐러리맨. 열강 사이의 긴장이 고조되는 가운데 우연히 발발한 전쟁. 마침내 ""세계대전""으로 발전하는 파괴의 소용돌이 속에서, 일의 효율과 자신의 출세를 무엇보다 중시하는 데그레챠프는 제국군 마도사들 사이에서도 가장 위험한 존재가 되어가는데...",JP,上村泰,"유우키 아오이, 하야미 사오리, 미키 신이치로, 겐다 텟쇼, 오오츠카 호츄","애니메이션, 액션, 전쟁, 판타지",NUT,JP
시티헌터: 신주쿠 프라이빗 아이즈,2019-02-08,tt8161914,540141,"의대생이자 유명한 모델인 ‘신도 아이’는  의문의 괴한들로부터 목숨의 위협을 받던 중, 업계 최고의 해결사인 시티헌터 ‘사에바 료’에게 경호를 의뢰한다. 사에바 료는 파트너 ‘마키무라 카오리’와 함께 그녀를 보호하지만, 악당들은 포기하지 않고 더욱 거세게 그녀와 시티헌터 일당을 위협한다. 적들이 상상 이상으로 위험한 집단이라는 것을 알게 된 사에바 료는 그들의 야욕을 막기 위해 위험천만한 전투에 뛰어드는데…!",JP,こだま兼嗣,"카미야 아키라, 이쿠라 카즈에, 飯豊まりえ, 야마데라 코이치, 麻上洋子","애니메이션, 액션, 코미디, 범죄, 미스터리","SUNRISE, Audio Planning U, Aniplex, Nippon Television Network Corporation, North Star Pictures, Yomiuri Telecasting Corporation, ADK Marketing Solutions, Yomiuri Shimbun Company",JP
37초,2019-02-09,tt6156138,570735,"만화가가 되고 싶은 뇌성 마비의 유마. 휠체어 생활을 하는 유마의 엄마는 지나치게 보호하며 키우고 있지만  유마는 독립하기 위해 성인 만화를 그리기로 한다. 하지만  실제 성 경험이없는 좋은 만화를 그릴 수 없다고 생각한다.  장애가 있는 사람에게 성서비스를 하는  친구를 만나며 단절된 외부세계와 소통하게 되지만... 《37초》는 스물세 살 만화가 유마의 이야기다. 심각한 뇌성마비로 인한 신체적 장애가 있는 그녀는 자신을 과잉보호하는 어머니 때문에 정서적으로도 성장하지 못하고 있다. 하지만 유마는 이제 성적인 자각과 독립을 향해 자신만의 삶을 개척하려 한다. 그 험한 길에서 그녀는 또한 사랑과 용서를 마주한다. 각본∙감독: 히카리 출연진: 가야마 메이, 간노 미스즈, 다이토 슌스케, 와타나베 마키코, 구마시노 요시히코, 이타야 유카",JP,Hikari,"Mei Kayama, 神野三鈴, 大東駿介, 와타나베 마키코, Yoshihiko Kumashino",드라마,Knockonwood,JP
코드 기아스: 부활의 를르슈,2019-02-09,tt6344664,553837,"를르슈의 죽음 그 이후, 스자쿠가 ‘제로’로서 살아가는 세계는 재편성된 초합중국을 중심으로 안정되어 평화로운 나날의 연속인 듯하다. 그러던 어느 날, 나나리와 함께 난민 캠프 위문을 간 스자쿠는 의문의 나이트메어 프레임에 급습당하고 두 사람은 납치되기에 이른다. 갑작스레 깨져버린 평화에 슈나이젤은 카렌, 로이드, 사요코에게 전사의 나라 지르크스탄 왕국으로 잠입 명령을 내린다. 그곳에서 세 사람은 C.C.와 재회하지만 이내 정체 모를 기아스 사용자에게 공격받는데…",JP,谷口悟朗,"후쿠야마 준, 유카나, 사쿠라이 타카히로, 무라세 아유무, 시마자키 노부나가","애니메이션, SF, 범죄, 미스터리, 전쟁",SUNRISE,JP
사이코패스 시너스 오브 더 시스템 Case.2 퍼스트 가디언,2019-02-15,tt11078434,559562,"아카네가 공안국 형사과 1계에 배속되기 전 2112년 여름 오키나와. 국방군 제15통합 임무부대의 스고 텟페이는 우수한 조종사로서 군사작전에 참여하고 있었다. 3개월 후 무인 무장 드론이 도쿄의 국방성을 공격하는 사건이 발생하고, 사건 조사를 위해 국방군 기지를 방문한 형사과 1계 집행관 마사오카 토모미는 스고와 함께 사건의 진상에 접근한다.",JP,시오타니 나오요시,"노지마 켄지, 세키 토모카즈, 하나자와 카나, 사쿠라 아야네, 아리모토 킨류","애니메이션, SF, 범죄","Production I.G, Nitroplus, MAGNET, dentsu, Sony Music Entertainment, TOHO, Fuji Television Network",JP
던전에서 만남을 추구하면 안 되는 걸까? -오리온의 화살-,2019-02-15,tt9526152,553835,"미궁도시 오라리오 – ‘던전’이라는 이름의 웅장한 지하 미궁을 보유한 거대 도시. 신과 인간이 공존하는 이곳에서 벨 크라넬이라는 소년은 조그만 여신 헤스티아를 만났다. 그리고 그 인연으로 여신의 권속이 되는 계약을 맺은 그는, 영우에 대한 동경심을 가슴에 품은 채 모험의 나날을 보내게 되었다. 시간이 흘러 미궁도시가 푸르게 빛나던 ‘신월제’의 밤, 벨은 선택된 자만이 뽑을 수 있다는 전설의 창을 뽑는다. 곧이어 그의 앞에 나타난 한 명의 여신, 그리고 소년에게 맡겨진 새로운 모험인 ‘미션’. 목적지는 오라리오에서 아득히 멀리 떨어진 절경이었다. 이것은 운명의 선택을 받은 소년과, 달밤에 강림한 여신이 엮어내는 ‘약속의 이야기’ – [파밀리아 미스]",JP,桜美かつし,"마츠오카 요시츠구, 미나세 이노리, 사카모토 마아야, 오오니시 사오리, 우치다 마아야","애니메이션, 액션, 모험, 코미디, 판타지, 로맨스","J.C.STAFF, EGG FIRM, Warner Bros. Japan, Hakuhodo DY Music & Pictures, GENCO, THE KLOCKWORX, movic, FuRyu, GREE, GA Bunko, SB Creative",JP
血まみれスケバンチェーンソーRED 前編 ネロの復讐,2019-02-22,tt9064968,592452,,JP,Hiroki Yamaguchi,"浅川梨奈, 아노, 護あさな, 日高七海, 替地桃子","액션, 공포","VAP, DUB",JP
사무라이 검신,2019-02-22,tt9311062,578514,"가문의 전통에 따라 엄격한 훈련을 받은 ‘진나이’는 번의 일원으로 닌자의 신분을 감춘다. 서양의 흑선이 당도하고 위기를 느낀 번주는 사무라이의 단련을 위해 경연을 개최하지만, 음모와 배신이 난무하고 급기야 암살단까지 쳐들어오는데… 최후의 결전을 확인하라!",JP,Bernard Rose,"사토 타케루, 고마츠 나나, 모리야마 미라이, 소메타니 쇼타, 아오키 무네타카","액션, 드라마","Sedic International, Sedic Deux, Recorded Picture Company","JP, GB"
극장판 도라에몽: 진구의 달 탐사기,2019-03-01,tt9735672,575222,달 탐사기에서 의문의 흰 그림자가 발견됐다는 뉴스 속보로 진구는 그것이 ‘달 토끼’라고 주장하지만 아무도 믿지 않는다. 진구는 도라에몽과 함께 ‘같은 것을 믿게 하는 배지’를 이용해 달의 뒷면에 토끼 왕국을 만들기로 하고 우연히 신기한 힘을 가진 ‘에스펄’이라는 종족의 아이들과 만나게 되는데…!  과연 도라에몽과 친구들은 우주를 위협하는 악당 ‘디아블로’에 맞서 에스펄 친구들을 구할 수 있을까?,JP,八鍬新之介,"水田わさび, 大原めぐみ, 카카즈 유미, 세키 토모카즈, 키무라 스바루","애니메이션, 모험, 코미디, SF, 판타지, 가족","Fujiko Productions, Shin-Ei Animation, ADK, TV Asahi, Shogakukan, Shogakukan-Shueisha Productions",JP
사이코패스 시너스 오브 더 시스템 Case.3 은원의 너머에,2019-03-18,tt11078522,559566,"2116년에 일어난 동남아시아 연합 SEAUn에서의 사건 후, 코가미 신야는 방랑의 여행을 계속하고 있었다. 남아시아의 작은 나라에서 게릴라에게 습격 당하고 있는 난민 버스를 구한 코가미는 텐징이라는 한 소녀를 만나게 되고, 원수를 갚기 위해 싸우는 법을 가르쳐 달라는 부탁을 받게 된다. 출구가 없는 세상 가운데에서, 복수를 바라는 소녀와 복수를 마친 남자가 지켜보는 이 세상의 모습은...",JP,시오타니 나오요시,"세키 토모카즈, 모로호시 스미레, 志村知幸, 이소베 츠토무, 타카기 와타루","애니메이션, SF, 범죄","Production I.G, Fuji Television Network, TOHO, Sony Music Entertainment, dentsu, MAGNET, Nitroplus",JP
귀멸의 칼날: 남매의 연,2019-03-29,tt14888860,820232,"혈귀의 습격으로 가족을 잃은 소년 ‘탄지로’. 유일하게 살아남은 여동생 ‘네즈코’마저 혈귀로 변해 버리고 마는데…. ‘탄지로’는 ‘네즈코’를 인간으로 되돌리기 위해- 그리고 가족을 죽인 혈귀를 심판하기 위해- ‘귀살대’의 길을 가기로 결의한다. 혹독한 훈련 끝에 귀살대 대원으로 거듭난 ‘탄지로’는 복수의 칼날을 들고 목숨 건 사투를 시작하는데… 소년이여, 여동생을 구하기 위해 칼날을 들어라! 인간과 혈귀가 엮어낸 애절한 오누이의 이야기가 지금 시작된다-!",JP,外崎春雄,"하나에 나츠키, 키토 아카리, 사쿠라이 타카히로, 오오츠카 호츄, 카지 유우키","애니메이션, 액션, 판타지, 스릴러",ufotable,JP
극장판 트리니티 세븐: 천공도서관과 진홍의 마왕,2019-03-29,tt9826484,570269,"세계를 붕괴시킨다는 '마왕인자'를 가진 마왕후보 '카스가 아라타'는 트리니티세븐의 한 명인 아사미 리리스와 함께 유적을 조사하고 있었다. 갑작스레 날아가게 된 곳은 세계의 모든 지혜를 관장하는 곳, '천공 도서관'이었다.  그 곳에 붉은 벼락과 함께 아라타와 닮은 진홍의 마왕, 어비스 트리니티가 나타나는데. 그는 마왕을 멸망시키기 위한 마왕이자, 막강한 힘의 소유자로 오랫동안 천공 도서관에 봉인돼 있었다. 아라타의 마왕인자에 반응해 봉인이 풀린 그는 마왕으로서의 힘을 되찾고 세계를 멸망시키겠다고 하는데, 그 열쇠가 되는 것이 그의 딸 리리스였다.  아비스의 위험한 힘에 사로잡힌 리리스를 구하고 최강인 마왕을 쓰러뜨리기 위해 아라타는 마왕 병기를 찾지만, 그것을 사용하면 사람으로서의 마음을 잃고 완전한 마왕이 되어버린다는데.  아라타에게 역대 최고의 위기가 찾아온다!",JP,니시키오리 히로시,"우치다 아야, 사쿠라 아야네, 하라 유미, 유즈키 료카, 마츠오카 요시츠구","애니메이션, 액션, 판타지, 코미디",Seven Arcs,JP
명탐정 코난: 감청의 권,2019-04-12,tt9501310,566555,"19세기말 해적선과 함께 싱가포르 인근 바다에 가라앉았다고 전해지는 전설의 보물 블루 사파이어 ‘감청의 권’이 모습을 드러내던 날, 마리나 베이 샌즈 호텔에서 살인사건이 발생하고 현장에는 피로 물든 괴도 키드의 예고장만이 남겨져 있다. 하지만 그것은 모두를 뒤흔들 함정! 절체절명에 빠진 괴도 키드는 마법 같은 술수로 여권이 없는 코난을 싱가포르로 데려간다. 마침 싱가포르에서 개최되는 쿄고쿠 마코토의 가라테 대회를 보기 위한 란과 소노코까지 모두가 모이게 되고… 코난 X 괴도 키드 X 쿄고쿠 마코토, 블루 사파이어 ‘감청의 권’ 그리고 가장 소중한 것을 지키기 위한 세 사람의 피할 수 없는 대결이 시작된다!",JP,永岡智佳,"타카야마 미나미, 야마구치 캇페이, 야마자키 와카나, 코야마 리키야, 마츠이 나오코","애니메이션, 미스터리, 범죄, 액션, 모험","TMS Entertainment, Shogakukan, Yomiuri Telecasting Corporation, Nippon Television Network Corporation, Shogakukan-Shueisha Productions, TOHO",JP
킹덤,2019-04-19,tt9099938,554805,"검 하나로 세상을 평정하려는 열혈 소년 '신'. 그는 친구의 유언을 따라 찾아간 원두막에서 왕권을 잃고 쫓겨난 황제 '영정'을 만난다. 친구의 비통한 죽음으로 분노하는 것도 잠시, 두 사람은 세상을 평정하고 통일을 향한 모험을 함께 하기로 결의를 다진다. 하지만, 위협하는 세력들이 끊임없는 등장하고 원대한 꿈마저 위태로워지는데…",JP,佐藤信介,"야마자키 켄토, 요시자와 료, 나가사와 마사미, 하시모토 칸나, 혼고 카나타","액션, 모험, 전쟁, 역사, 판타지","TOHO, Nippon Television Network Corporation, Sony Pictures, Columbia Pictures, Sony Pictures International Productions","JP, US"
